categories = ['Arts and Entertainment', 'Business and Consumer Services', 'Community and Society', 'Computers Electronics and Technology', 'eCommerce and Shopping', 'Finance', 'Food and Drink', 'Gambling', 'Games', 'Health', 'Heavy Industry and Engineering', 'Hobbies and Leisure', 'Home and Garden', 'Jobs and Career', 'Law and Government', 'Lifestyle', 'News and Media Publishers', 'Pets and Animals', 'Reference Materials', 'Science and Education', 'Sports', 'Travel and Tourism', 'Vehicles', 'Adult']
decentraleyes,63,6164,www.napolitoday.it,NULL
decentraleyes,64,6182,www.mdit.edu.cn,NULL
decentraleyes,65,6335,www.mayoclinic.org,Health
decentraleyes,66,6455,www.zcool.com.cn,NULL
decentraleyes,67,6532,www.hobbygames.ru,NULL
decentraleyes,68,6619,bestfonts.pro,NULL
decentraleyes,69,6671,www.4399.com,NULL
decentraleyes,70,6706,www.1688.com,NULL
decentraleyes,71,6792,www.xinhuanet.com,NULL
decentraleyes,72,6808,www.sharegate.com,NULL
decentraleyes,73,6938,www.crntt.com,NULL
decentraleyes,74,6950,www.shopgiejo.com,Beauty & Fitness
decentraleyes,75,7031,www.sunnymake.com,NULL
decentraleyes,76,7183,www.163.com,Arts-and-Entertainment
decentraleyes,77,7208,www.revostar.co.kr,NULL
decentraleyes,78,7510,www.rmz.cr,NULL
decentraleyes,79,7619,www.rakuten.co.jp,Shopping
decentraleyes,80,7936,www.iqiyi.com,Sports
decentraleyes,81,8083,www.cnki.net,NULL
decentraleyes,82,8098,www.qidian.com,Arts-and-Entertainment
decentraleyes,83,8367,www.nba.com,Sports
decentraleyes,84,8544,www.chaoxing.com,NULL
decentraleyes,85,8656,www.historicaltruth.net,NULL
decentraleyes,86,9294,www.pconline.com.cn,NULL
decentraleyes,87,9468,www.smartedu.cn,NULL
decentraleyes,88,9886,www.ditp.go.th,NULL
decentraleyes,89,10123,www.cnabke.com,NULL
decentraleyes,90,10370,www.admin.ch,Business & Industrial
decentraleyes,91,10409,www.globo.com,NULL
decentraleyes,92,10487,www.hao123.com,Computers-Electronics-and-Technology
decentraleyes,93,10534,www.beautynesia.id,NULL
decentraleyes,94,10885,www.theverge.com,Computers & Electronics
decentraleyes,95,11037,www.annascosmetics.com,NULL
decentraleyes,96,11109,www.game16.net,NULL
decentraleyes,97,11142,www.meg-snow.com,NULL
decentraleyes,98,11663,www.51cto.com,NULL
decentraleyes,99,11701,www.rcfl.com.hk,NULL
decentraleyes,100,11873,www.animemobi.ru,NULL
decentraleyes,101,12176,www.q-chang.com,NULL
decentraleyes,102,12405,www.zhumeiwang.com,NULL
decentraleyes,103,12923,www.genius.com,Arts & Entertainment
decentraleyes,104,13191,www.dcinside.com,Arts-and-Entertainment
decentraleyes,105,13596,www.docomo.ne.jp,Computers-Electronics-and-Technology
decentraleyes,106,13690,www.britannica.com,Reference
decentraleyes,107,14350,www.opdown.com,NULL
decentraleyes,108,14904,www.ifeng.com,NULL
decentraleyes,109,15351,www.smdv.kr,NULL
decentraleyes,110,15430,www.zol.com.cn,NULL
decentraleyes,111,15655,www.netimperative.com,Business & Industrial
decentraleyes,112,15791,www.thepaper.cn,NULL
decentraleyes,113,15863,www.smh.com.au,NULL
decentraleyes,114,16529,www.zhibo8.cc,Sports
decentraleyes,115,16665,www.newsweek.com,News
decentraleyes,116,17037,www.smzdm.com,NULL
decentraleyes,117,17651,www.notthebee.com,Arts & Entertainment
decentraleyes,118,19028,www.66law.cn,Law-and-Government
decentraleyes,119,21519,www.kuai8.com,NULL
decentraleyes,120,22094,www.autohome.com.cn,Vehicles
decentraleyes,121,26360,www.acfun.cn,NULL
decentraleyes,122,26734,www.178.com,NULL
decentraleyes,123,27717,www.hagro.cn,NULL
decentraleyes,124,29843,www.ign.com,Games
decentraleyes,125,32803,www.eastday.com,Travel-and-Tourism
decentraleyes,126,32823,www.metsmerizedonline.com,NULL
decentraleyes,127,33115,www.ffxnow.com,NULL
decentraleyes,128,38352,www.3dmgame.com,Games
decentraleyes,129,53361,www.zapier.com,Computers & Electronics
disconnect,87,5123,www.varzesh3.com,Sports
disconnect,88,5192,www.cupfox.app,NULL
disconnect,89,5244,www.toutiao.com,NULL
disconnect,90,5400,www.ixxx.com,Adult
disconnect,91,5710,www.mttcoin.com,NULL
disconnect,92,5723,www.cnki.net,NULL
disconnect,93,5760,www.rmz.cr,NULL
disconnect,94,5929,www.pontdugard.fr,NULL
disconnect,95,5981,www.adcocktail.com,NULL
disconnect,96,6074,pinimg.com,Arts-and-Entertainment
disconnect,97,6120,www.ameblo.jp,NULL
disconnect,98,6133,www.wps.cn,NULL
disconnect,99,6263,www.iqiyi.com,Sports
disconnect,100,6317,www.ifeng.com,NULL
disconnect,101,6317,www.shopgiejo.com,Beauty & Fitness
disconnect,102,6404,www.napolitoday.it,NULL
disconnect,103,6549,www.1688.com,NULL
disconnect,104,6682,www.163.com,Arts-and-Entertainment
disconnect,105,6828,www.tmall.com,NULL
disconnect,106,7042,www.sunnymake.com,NULL
disconnect,107,7247,www.thepaper.cn,NULL
disconnect,108,7266,www.meg-snow.com,NULL
disconnect,109,7292,www.qidian.com,Arts-and-Entertainment
disconnect,110,7372,www.smartedu.cn,NULL
disconnect,111,7463,www.barcauniversal.com,NULL
disconnect,112,7577,www.ditp.go.th,NULL
disconnect,113,7770,www.docomo.ne.jp,Computers-Electronics-and-Technology
disconnect,114,7889,www.crntt.com,NULL
disconnect,115,8045,www.opdown.com,NULL
disconnect,116,8655,www.animemobi.ru,NULL
disconnect,117,8776,www.rakuten.co.jp,Shopping
disconnect,118,9133,www.cnabke.com,NULL
disconnect,119,9452,www.semena-zakaz.ru,NULL
disconnect,120,9714,www.globo.com,NULL
disconnect,121,10095,www.beautynesia.id,NULL
disconnect,122,10113,www.66law.cn,Law-and-Government
disconnect,123,10311,www.51cto.com,NULL
disconnect,124,10606,www.annascosmetics.com,NULL
disconnect,125,10726,www.chaoxing.com,NULL
disconnect,126,11108,www.game16.net,NULL
disconnect,127,11240,www.revostar.co.kr,NULL
disconnect,128,11592,www.zcool.com.cn,NULL
disconnect,129,11812,www.3dmgame.com,Games
disconnect,130,11960,www.zhibo8.cc,Sports
disconnect,131,11966,www.smzdm.com,NULL
disconnect,132,12040,www.yuzhaiwy.com,NULL
disconnect,133,12461,www.netimperative.com,Business & Industrial
disconnect,134,12933,www.mdit.edu.cn,NULL
disconnect,135,13461,www.dcinside.com,Arts-and-Entertainment
disconnect,136,14324,www.miit.gov.cn,NULL
disconnect,137,14357,www.zhipin.com,Jobs-and-Career
disconnect,138,14783,www.smdv.kr,NULL
disconnect,139,15496,www.zhumeiwang.com,NULL
disconnect,140,20135,www.zol.com.cn,NULL
disconnect,141,22323,www.autohome.com.cn,Vehicles
disconnect,142,22389,www.businesswire.com,NULL
disconnect,143,25484,www.yale.edu,Science
disconnect,144,25855,www.kuai8.com,NULL
disconnect,145,26561,www.178.com,NULL
disconnect,146,29241,www.acfun.cn,NULL
disconnect,147,43322,www.nike.com,Shopping
disconnect,148,49206,www.eastday.com,Travel-and-Tourism
ghostery,99,5055,www.balt.net,NULL
ghostery,100,5102,www.pbs.org,Arts & Entertainment
ghostery,101,5159,www.cnblogs.com,Computers-Electronics-and-Technology
ghostery,102,5220,www.airport.kr,NULL
ghostery,103,5269,www.shoofvod.com,NULL
ghostery,104,5527,www.brildor.com,NULL
ghostery,105,5592,www.china.com,NULL
ghostery,106,5659,www.sina.com.cn,Sports
ghostery,107,5663,www.fundacionadecco.org,NULL
ghostery,108,5698,www.globo.com,NULL
ghostery,109,5895,www.3dmgame.com,Games
ghostery,110,5952,www.animemobi.ru,NULL
ghostery,111,6005,www.kiofruits.com,NULL
ghostery,112,6104,www.douyin.com,NULL
ghostery,113,6110,www.mydrivers.com,NULL
ghostery,114,6351,www.1688.com,NULL
ghostery,115,6502,www.historicaltruth.net,NULL
ghostery,116,6524,www.potsandthings.co.za,NULL
ghostery,117,6549,www.napolitoday.it,NULL
ghostery,118,6647,www.163.com,Arts-and-Entertainment
ghostery,119,6666,www.qidian.com,Arts-and-Entertainment
ghostery,120,6712,www.pontdugard.fr,NULL
ghostery,121,6763,www.sunnymake.com,NULL
ghostery,122,6906,www.cnki.net,NULL
ghostery,123,7114,www.thepaper.cn,NULL
ghostery,124,7529,www.shopgiejo.com,Beauty & Fitness
ghostery,125,7681,www.meg-snow.com,NULL
ghostery,126,8045,www.opdown.com,NULL
ghostery,127,8252,www.hao123.com,Computers-Electronics-and-Technology
ghostery,128,8522,www.revostar.co.kr,NULL
ghostery,129,8696,www.crntt.com,NULL
ghostery,130,8771,www.esunbank.com.tw,NULL
ghostery,131,9385,www.surveymonkey.com,Business & Industrial
ghostery,132,9425,www.cnabke.com,NULL
ghostery,133,9904,www.zol.com.cn,NULL
ghostery,134,10164,www.zcool.com.cn,NULL
ghostery,135,10401,www.smartedu.cn,NULL
ghostery,136,10781,www.zhumeiwang.com,NULL
ghostery,137,10994,www.ditp.go.th,NULL
ghostery,138,11649,www.mdit.edu.cn,NULL
ghostery,139,11768,www.smzdm.com,NULL
ghostery,140,11848,www.beautynesia.id,NULL
ghostery,141,12108,www.docomo.ne.jp,Computers-Electronics-and-Technology
ghostery,142,12129,www.e2.cool,NULL
ghostery,143,12911,www.chaoxing.com,NULL
ghostery,144,12980,www.rmz.cr,NULL
ghostery,145,12998,www.dcinside.com,Arts-and-Entertainment
ghostery,146,13890,www.zhibo8.cc,Sports
ghostery,147,15181,www.netimperative.com,Business & Industrial
ghostery,148,15880,www.game16.net,NULL
ghostery,149,16338,www.woostercollective.com,NULL
ghostery,150,18437,www.kuai8.com,NULL
ghostery,151,19505,www.hagro.cn,NULL
ghostery,152,20183,www.smdv.kr,NULL
ghostery,153,24023,www.178.com,NULL
ghostery,154,28428,www.eastmoney.com,Finance
ghostery,155,31713,www.quark.cn,NULL
ghostery,156,31921,www.businesswire.com,NULL
ghostery,157,37683,www.eastday.com,Travel-and-Tourism
ghostery,158,38022,www.66law.cn,Law-and-Government
ghostery,159,47997,www.acfun.cn,NULL
https,35,5298,www.nsw.gov.au,Law & Government
https,36,5591,www.abc.net.au,Arts & Entertainment
https,37,6124,www.schooldigger.com,NULL
https,38,6298,www.f5silverline.com,NULL
https,39,6478,pinimg.com,Arts-and-Entertainment
https,40,6678,www.webex.com,Computers-Electronics-and-Technology
https,41,6695,www.moneycontrol.com,Finance
https,42,7239,www.hy-dl.com.cn,NULL
https,43,7482,www.coursera.org,Jobs & Education
https,44,7983,www.lifehacker.com,NULL
https,45,8833,www.gamespot.com,Games
https,46,8906,www.qstheory.cn,NULL
https,47,11590,www.patriciamcconnell.com,NULL
https,48,12207,www.britannica.com,Reference
https,49,12738,www.latimes.com,News
https,50,12897,www.theverge.com,Computers & Electronics
https,51,13929,www.zol.com.cn,NULL
https,52,14184,www.softonic.com,Internet & Telecom
https,53,15040,www.thedailybeast.com,Arts & Entertainment
https,54,17384,www.vince.com,NULL
https,55,23127,www.ffxnow.com,NULL
https,56,24469,www.issuu.com,Business & Industrial
https,57,24946,www.eastmoney.com,Finance
https,58,30746,www.dingtalk.com,NULL
https,59,35177,www.eastday.com,Travel-and-Tourism
https,60,51104,www.xinhuanet.com,NULL
noscript,101,5829,www.yahoo.com,Sports
noscript,102,7007,www.zhumeiwang.com,NULL
noscript,103,15797,www.vox.com,Arts & Entertainment
noscript,104,18991,www.myelectrica.ro,NULL
noscript,105,52212,www.zapier.com,Computers & Electronics
privacy-badger,84,5015,www.nga.cn,Science-and-Education
privacy-badger,85,5017,www.quark.cn,NULL
privacy-badger,86,5206,www.annascosmetics.com,NULL
privacy-badger,87,5343,www.rcfl.com.hk,NULL
privacy-badger,88,5487,www.historicaltruth.net,NULL
privacy-badger,89,5497,www.pmi-korea.com,NULL
privacy-badger,90,5511,www.e2.cool,NULL
privacy-badger,91,5519,www.meg-snow.com,NULL
privacy-badger,92,5729,www.animemobi.ru,NULL
privacy-badger,93,5827,www.stralsakerhetsmyndigheten.se,NULL
privacy-badger,94,5847,www.sogou.com,Computers-Electronics-and-Technology
privacy-badger,95,5961,www.ccschy.com,NULL
privacy-badger,96,6136,www.fcdynamo.com,NULL
privacy-badger,97,6255,www.napolitoday.it,NULL
privacy-badger,98,6257,www.eastday.com,Travel-and-Tourism
privacy-badger,99,6428,www.clearleft.com,NULL
privacy-badger,100,6436,www.miit.gov.cn,NULL
privacy-badger,101,6446,www.chinaz.com,NULL
privacy-badger,102,6618,www.pconline.com.cn,NULL
privacy-badger,103,6761,www.libertarianinstitute.org,NULL
privacy-badger,104,6852,www.clevelandclinic.org,Health
privacy-badger,105,6888,www.cnki.net,NULL
privacy-badger,106,6899,www.rmz.cr,NULL
privacy-badger,107,6910,www.metroparkstacoma.org,NULL
privacy-badger,108,6913,www.163.com,Arts-and-Entertainment
privacy-badger,109,7044,www.qidian.com,Arts-and-Entertainment
privacy-badger,110,7083,www.boardgames-bg.com,NULL
privacy-badger,111,7233,www.theta.tv,NULL
privacy-badger,112,7281,www.china.com,NULL
privacy-badger,113,7537,www.surveymonkey.com,Business & Industrial
privacy-badger,114,7657,www.sunnymake.com,NULL
privacy-badger,115,7770,www.crntt.com,NULL
privacy-badger,116,8138,www.ditp.go.th,NULL
privacy-badger,117,8387,www.smartedu.cn,NULL
privacy-badger,118,8645,www.1688.com,NULL
privacy-badger,119,8722,www.globo.com,NULL
privacy-badger,120,8733,www.npmjs.com,NULL
privacy-badger,121,8905,www.revostar.co.kr,NULL
privacy-badger,122,9095,www.free.fr,Adult
privacy-badger,123,9107,www.opdown.com,NULL
privacy-badger,124,9371,www.zhumeiwang.com,NULL
privacy-badger,125,9625,www.chaoxing.com,NULL
privacy-badger,126,9922,www.cnabke.com,NULL
privacy-badger,127,10176,www.sectigo.com,NULL
privacy-badger,128,10408,www.metsmerizedonline.com,NULL
privacy-badger,129,10572,www.51cto.com,NULL
privacy-badger,130,10728,www.netimperative.com,Business & Industrial
privacy-badger,131,10928,www.zhibo8.cc,Sports
privacy-badger,132,11484,www.rakuten.co.jp,Shopping
privacy-badger,133,11652,www.beautynesia.id,NULL
privacy-badger,134,11733,www.smzdm.com,NULL
privacy-badger,135,12334,www.3dmgame.com,Games
privacy-badger,136,12598,www.zcool.com.cn,NULL
privacy-badger,137,12884,www.hao123.com,Computers-Electronics-and-Technology
privacy-badger,138,12929,www.dcinside.com,Arts-and-Entertainment
privacy-badger,139,13832,www.game16.net,NULL
privacy-badger,140,13860,www.mdit.edu.cn,NULL
privacy-badger,141,14091,www.smdv.kr,NULL
privacy-badger,142,14106,www.ifeng.com,NULL
privacy-badger,143,14159,www.thepaper.cn,NULL
privacy-badger,144,15186,www.docomo.ne.jp,Computers-Electronics-and-Technology
privacy-badger,145,17044,www.zol.com.cn,NULL
privacy-badger,146,17693,www.sina.com.cn,Sports
privacy-badger,147,19334,www.trello.com,Computers-Electronics-and-Technology
privacy-badger,148,20498,www.naver.com,Arts & Entertainment
privacy-badger,149,21918,www.kuai8.com,NULL
privacy-badger,150,25376,www.66law.cn,Law-and-Government
privacy-badger,151,26580,www.hagro.cn,NULL
privacy-badger,152,29117,www.autohome.com.cn,Vehicles
privacy-badger,153,32736,www.acfun.cn,NULL
privacy-badger,154,32913,www.178.com,NULL
privacy-badger,155,43461,www.express.co.uk,Business & Industrial
ublock,97,5138,www.getup.org.au,NULL
ublock,98,5990,www.douyin.com,NULL
ublock,99,6708,pinimg.com,Arts-and-Entertainment
ublock,100,7414,www.cherry.tv,NULL
ublock,101,7463,www.npmjs.com,NULL
ublock,102,8234,www.sina.com.cn,Sports
ublock,103,9131,www.wps.cn,NULL
ublock,104,14114,www.laidbackgardener.blog,NULL
ublock,105,22291,www.hagro.cn,NULL
ublock,106,24776,www.kuaishou.com,NULL
ublock,107,26377,www.tordarkmarketurl.shop,NULL
ublock,108,40168,www.3dmgame.com,Games
ublock,109,46960,www.eastday.com,Travel-and-Tourism
scriptsafe,101,5414,www.mdit.edu.cn,NULL
scriptsafe,102,5829,www.miit.gov.cn,NULL
scriptsafe,103,8650,www.zhumeiwang.com,NULL
scriptsafe,104,10127,www.allblogthings.com,NULL
scriptsafe,105,17217,www.cdiabetes.com,NULL
scriptsafe,106,49835,www.zapier.com,Computers & Electronics
canvas-antifp,31,5044,www.tmall.com,NULL
canvas-antifp,32,5195,www.mcti.gov.br,NULL
canvas-antifp,33,5205,www.cnabke.com,NULL
canvas-antifp,34,5362,www.51cto.com,NULL
canvas-antifp,35,5500,www.moneycontrol.com,Finance
canvas-antifp,36,5605,www.abc.net.au,Arts & Entertainment
canvas-antifp,37,5614,www.4399.com,NULL
canvas-antifp,38,5702,www.webex.com,Computers-Electronics-and-Technology
canvas-antifp,39,5788,www.zol.com.cn,NULL
canvas-antifp,40,6519,www.schooldigger.com,NULL
canvas-antifp,41,6627,pinimg.com,Arts-and-Entertainment
canvas-antifp,42,6951,www.cruisecritic.com,NULL
canvas-antifp,43,7125,www.cherry.tv,NULL
canvas-antifp,44,7367,www.chron.com,News
canvas-antifp,45,7454,www.wired.com,NULL
canvas-antifp,46,7507,www.f5silverline.com,NULL
canvas-antifp,47,7689,www.kuaishou.com,NULL
canvas-antifp,48,8715,www.sfgate.com,News
canvas-antifp,49,8854,www.lifehacker.com,NULL
canvas-antifp,50,9197,www.hagro.cn,NULL
canvas-antifp,51,10522,www.nba.com,Sports
canvas-antifp,52,11416,www.timeanddate.com,Science-and-Education
canvas-antifp,53,11475,www.cnet.com,Computers & Electronics
canvas-antifp,54,11584,www.thedailybeast.com,Arts & Entertainment
canvas-antifp,55,12035,www.zhumeiwang.com,NULL
canvas-antifp,56,12520,www.dailymail.co.uk,News
canvas-antifp,57,12524,www.metsmerizedonline.com,NULL
canvas-antifp,58,12780,www.dglobe.com,NULL
canvas-antifp,59,13168,www.gamespot.com,Games
canvas-antifp,60,13848,www.mashable.com,Business & Industrial
canvas-antifp,61,14336,www.acfun.cn,NULL
canvas-antifp,62,16457,www.playstation.com,Computers & Electronics
canvas-antifp,63,17180,www.indiatimes.com,News
canvas-antifp,64,17845,www.fortune.com,Business & Industrial
canvas-antifp,65,19686,www.178.com,NULL
canvas-antifp,66,21101,www.ffxnow.com,NULL
canvas-antifp,67,25836,www.britannica.com,Reference
canvas-antifp,68,28325,www.jb51.net,NULL
canvas-antifp,69,28506,www.teamcolorcodes.com,NULL
canvas-antifp,70,28676,www.chinaz.com,NULL
canvas-antifp,71,33590,www.3dmgame.com,Games
adguard,78,5049,www.mi.com,Computers & Electronics
adguard,79,5074,www.oschina.net,NULL
adguard,80,5184,www.ucla.edu,Jobs & Education
adguard,81,5360,www.balt.net,NULL
adguard,82,5633,www.calendly.com,NULL
adguard,83,5661,www.douyin.com,NULL
adguard,84,5673,www.kiofruits.com,NULL
adguard,85,5703,pinimg.com,Arts-and-Entertainment
adguard,86,5792,www.cnki.net,NULL
adguard,87,5841,www.napolitoday.it,NULL
adguard,88,5917,www.asana.com,Computers Electronics and Technology
adguard,89,5986,www.nsw.gov.au,Law & Government
adguard,90,6003,www.iqiyi.com,Sports
adguard,91,6008,www.1688.com,NULL
adguard,92,6023,www.pconline.com.cn,NULL
adguard,93,6077,www.barcauniversal.com,NULL
adguard,94,6239,www.cnblogs.com,Computers-Electronics-and-Technology
adguard,95,6249,www.rmz.cr,NULL
adguard,96,6315,www.mttcoin.com,NULL
adguard,97,6936,www.3dmgame.com,Games
adguard,98,6952,www.163.com,Arts-and-Entertainment
adguard,99,7054,www.kuaishou.com,NULL
adguard,100,7071,www.sunnymake.com,NULL
adguard,101,7185,www.miit.gov.cn,NULL
adguard,102,7218,www.animemobi.ru,NULL
adguard,103,7364,www.airport.kr,NULL
adguard,104,7504,www.cherry.tv,NULL
adguard,105,7814,www.zcool.com.cn,NULL
adguard,106,8012,www.cnabke.com,NULL
adguard,107,8067,www.mydrivers.com,NULL
adguard,108,8169,www.crntt.com,NULL
adguard,109,8438,www.qidian.com,Arts-and-Entertainment
adguard,110,8548,www.galeracluster.com,NULL
adguard,111,8579,www.annascosmetics.com,NULL
adguard,112,8699,www.hobbygames.ru,NULL
adguard,113,8772,www.opdown.com,NULL
adguard,114,9009,www.rakuten.co.jp,Shopping
adguard,115,9552,www.ditp.go.th,NULL
adguard,116,9826,www.pontdugard.fr,NULL
adguard,117,10066,www.smartedu.cn,NULL
adguard,118,10156,www.revostar.co.kr,NULL
adguard,119,10347,www.smzdm.com,NULL
adguard,120,10404,www.sina.com.cn,Sports
adguard,121,10676,www.docomo.ne.jp,Computers-Electronics-and-Technology
adguard,122,10706,www.huaban.com,Hobbies-and-Leisure
adguard,123,10774,www.netimperative.com,Business & Industrial
adguard,124,10902,www.hao123.com,Computers-Electronics-and-Technology
adguard,125,10970,www.chaoxing.com,NULL
adguard,126,11189,www.beautynesia.id,NULL
adguard,127,11295,www.globo.com,NULL
adguard,128,11300,www.eastmoney.com,Finance
adguard,129,11810,www.thepaper.cn,NULL
adguard,130,11836,www.nga.cn,Science-and-Education
adguard,131,12477,www.wps.cn,NULL
adguard,132,12600,www.excel-ubara.com,NULL
adguard,133,12811,www.smdv.kr,NULL
adguard,134,13121,www.game16.net,NULL
adguard,135,13753,www.dcinside.com,Arts-and-Entertainment
adguard,136,14459,www.eastday.com,Travel-and-Tourism
adguard,137,14876,www.zhumeiwang.com,NULL
adguard,138,16215,www.meg-snow.com,NULL
adguard,139,16598,www.hagro.cn,NULL
adguard,140,17561,www.dynata.com,Business-and-Consumer-Services
adguard,141,17571,www.uk.com,Sports
adguard,142,18337,www.matterport.com,Computers & Electronics
adguard,143,19639,www.kuai8.com,NULL
adguard,144,19820,www.zol.com.cn,NULL
adguard,145,20177,www.mdit.edu.cn,NULL
adguard,146,22610,www.pbs.org,Arts & Entertainment
adguard,147,24407,www.zhibo8.cc,Sports
adguard,148,24502,www.178.com,NULL
adguard,149,30324,www.zhihu.com,Computers-Electronics-and-Technology
adguard,150,30988,www.acfun.cn,NULL
adguard,151,33619,www.mindbox.ru,NULL
adguard,152,46744,www.66law.cn,Law-and-Government
user-agent,32,5045,www.f5silverline.com,NULL
user-agent,33,5339,www.gametokka.com,NULL
user-agent,34,5378,www.pconline.com.cn,NULL
user-agent,35,5533,www.sfgate.com,News
user-agent,36,5701,www.cnn.com,News
user-agent,37,5728,www.nsw.gov.au,Law & Government
user-agent,38,5887,www.abc.net.au,Arts & Entertainment
user-agent,39,6022,www.colorado.edu,Law & Government
user-agent,40,6026,www.nvidia.com,Computers & Electronics
user-agent,41,6151,www.gamespot.com,Games
user-agent,42,6194,www.medicalnewstoday.com,Health
user-agent,43,6225,www.opdown.com,NULL
user-agent,44,6531,www.zhumeiwang.com,NULL
user-agent,45,6651,www.webex.com,Computers-Electronics-and-Technology
user-agent,46,6987,www.globalinfo.az,NULL
user-agent,47,7073,www.entrust.net,NULL
user-agent,48,7133,www.miit.gov.cn,NULL
user-agent,49,7300,www.youku.com,NULL
user-agent,50,7376,www.zol.com.cn,NULL
user-agent,51,7472,www.latimes.com,News
user-agent,52,7766,www.nypost.com,News
user-agent,53,8088,www.smithsonianmag.com,Reference
user-agent,54,9005,www.bloomberg.com,Business & Industrial
user-agent,55,9250,www.yuque.com,NULL
user-agent,56,10393,www.moneycontrol.com,Finance
user-agent,57,10594,www.nicovideo.jp,Arts-and-Entertainment
user-agent,58,11385,www.nytimes.com,News
user-agent,59,13973,www.thetimes.co.uk,News
user-agent,60,14213,www.cnet.com,Computers & Electronics
user-agent,61,14910,www.realtor.com,Finance
user-agent,62,17542,www.cnabke.com,NULL
user-agent,63,18102,www.rollingstone.com,Arts & Entertainment
user-agent,64,18561,www.patient.info,NULL
user-agent,65,18716,www.independent.co.uk,Business & Industrial
user-agent,66,19183,www.thedailybeast.com,Arts & Entertainment
user-agent,67,20546,www.gizmodo.com,NULL
user-agent,68,24358,www.1688.com,NULL
user-agent,69,25467,www.178.com,NULL
user-agent,70,27476,www.chinatax.gov.cn,Law-and-Government
user-agent,71,28238,www.hao123.com,Computers-Electronics-and-Technology
user-agent,72,28537,www.cnki.net,NULL
user-agent,73,31940,www.newsweek.com,News
user-agent,74,35565,www.ffxnow.com,NULL
user-agent,75,38544,www.thenetuse.com,NULL
user-agent,76,45791,www.pcmag.com,Shopping
user-agent,77,46908,www.hagro.cn,NULL
